Satisfação,Gênero,Tipo de Cliente,Idade,Tipo de Viagem,Classe,Distância do Voo,Conforto do Banco,Tempo de Viagem,Comida e Bebida,Local do Portão,Serviço de Wifi no Voo,Entretenimento no Voo,Suporte Online,Facilidade na Reserva Online,Serviços a Bordo,Espaço para Pernas,Manuseio das Bagagens,Serviço de Checkin,Limpeza,Embarque Online,Atraso na Saída em minutos,Atraso na Chegada em minutos
Insatisfeito,Mulher,Não fiel,51,A Negócios,Econômica,2332,3,1,3,3,4,3,4,4,4,2,2,3,3,4,0,0
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1389,3,1,3,3,2,3,2,2,4,3,4,1,4,2,1,2
Insatisfeito,Mulher,Não fiel,24,A Negócios,Executiva,1379,3,1,3,3,2,3,2,2,4,4,4,1,4,2,77,91
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,2414,3,1,3,3,1,3,1,1,1,4,4,3,4,1,0,0
Insatisfeito,Mulher,Não fiel,52,A Negócios,Econômica,1494,3,1,3,3,5,3,5,5,2,5,4,4,3,5,49,53
Insatisfeito,Homem,Não fiel,29,A Negócios,Econômica,2041,3,1,3,3,1,3,1,1,4,5,2,4,2,1,26,27
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,2293,3,1,3,3,4,3,4,4,2,4,3,1,4,4,1,0
Insatisfeito,Homem,Não fiel,32,A Negócios,Econômica,1827,3,1,3,3,5,3,5,5,2,5,2,4,2,5,24,17
Insatisfeito,Homem,Não fiel,20,A Negócios,Econômica,2214,3,1,3,3,2,3,5,2,4,4,3,2,3,2,33,37
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,1868,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21,12
Insatisfeito,Homem,Não fiel,38,A Negócios,Econômica,1573,3,1,3,3,1,3,1,1,2,5,3,2,3,1,0,0
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1615,3,1,3,3,5,3,5,5,2,4,3,1,4,5,6,0
Insatisfeito,Mulher,Não fiel,34,A Negócios,Econômica,1547,3,1,3,3,2,3,2,2,1,5,3,4,3,2,16,20
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica Plus,1548,3,1,3,3,2,3,4,2,2,2,3,2,3,2,0,0
Insatisfeito,Mulher,Não fiel,23,A Negócios,Executiva,1350,3,1,3,3,1,3,1,1,4,5,4,1,3,1,7,3
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1759,3,1,3,3,4,3,4,4,4,3,2,3,3,4,2,0
Insatisfeito,Homem,Não fiel,25,A Negócios,Econômica,1966,3,1,3,3,3,3,3,3,2,3,3,1,2,3,0,0
Insatisfeito,Homem,Não fiel,17,A Negócios,Econômica,1653,3,1,3,3,3,3,1,3,3,4,3,1,4,3,16,22
Insatisfeito,Homem,Não fiel,25,A Negócios,Econômica,1359,3,1,3,3,5,3,5,5,4,5,3,1,3,5,15,6
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1699,3,1,3,3,4,3,4,4,2,2,4,4,3,4,23,36
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,1526,3,1,3,3,2,3,2,2,2,3,4,4,4,2,52,46
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1913,3,1,3,3,4,3,4,4,3,1,3,4,3,4,32,22
Insatisfeito,Mulher,Não fiel,42,A Negócios,Econômica,1440,3,1,3,3,3,3,3,3,1,4,3,4,3,3,0,0
Insatisfeito,Mulher,Não fiel,33,A Negócios,Econômica,1381,3,1,3,3,1,3,2,1,3,5,4,4,4,1,0,12
Insatisfeito,Mulher,Não fiel,33,A Negócios,Econômica,2258,3,1,3,3,4,3,4,4,4,3,4,1,4,4,19,39
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1506,3,1,3,3,3,3,5,3,3,5,3,1,4,3,0,6
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1384,3,1,3,3,3,3,3,3,3,5,3,1,3,3,11,27
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,1719,3,1,3,3,5,3,5,5,3,5,3,3,4,5,14,2
Insatisfeito,Homem,Não fiel,20,A Negócios,Econômica,1729,3,1,3,3,4,3,4,4,2,4,2,4,3,4,4,1
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1636,3,1,3,3,2,3,5,2,4,5,3,3,2,2,0,0
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,2052,3,1,3,3,5,3,5,5,1,5,3,1,4,5,0,0
Insatisfeito,Mulher,Não fiel,35,A Negócios,Econômica,1745,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1432,3,1,3,3,5,3,5,5,3,3,3,3,3,5,73,109
Insatisfeito,Mulher,Não fiel,21,A Negócios,Executiva,1386,3,1,3,3,3,3,3,3,4,5,2,3,3,3,13,11
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1420,3,1,3,3,1,3,1,1,4,4,4,2,4,1,0,0
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1647,3,1,3,3,1,3,1,1,4,5,3,3,4,1,29,16
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1483,3,1,3,3,2,3,2,2,1,4,3,1,3,2,2,5
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1474,3,1,3,3,2,3,2,2,2,4,2,3,2,2,0,0
Insatisfeito,Mulher,Não fiel,18,A Negócios,Econômica,1893,3,1,3,3,5,3,5,5,3,1,3,1,4,5,0,2
Insatisfeito,Homem,Não fiel,36,A Negócios,Econômica,1993,3,1,3,3,3,3,3,3,3,2,4,3,4,3,1,0
Insatisfeito,Homem,Não fiel,41,A Negócios,Econômica,1533,3,1,3,3,5,3,5,5,1,4,4,4,3,5,4,0
Insatisfeito,Mulher,Não fiel,21,A Negócios,Executiva,2178,3,1,3,3,1,3,1,1,1,3,3,1,3,1,49,31
Insatisfeito,Mulher,Não fiel,18,A Negócios,Econômica,1546,3,1,3,3,4,3,4,4,1,1,2,2,2,4,0,0
Insatisfeito,Mulher,Não fiel,21,A Negócios,Executiva,1656,3,1,3,3,1,3,1,1,2,1,3,4,4,1,0,0
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,2184,3,1,3,3,3,2,3,1,1,3,3,3,3,3,265,291
Insatisfeito,Mulher,Não fiel,62,A Negócios,Econômica,1681,3,1,3,3,5,3,5,5,4,1,3,1,3,5,66,54
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1770,3,1,3,3,5,3,5,5,2,5,4,2,3,5,32,28
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1896,3,1,3,3,4,3,4,4,4,3,2,1,2,4,0,0
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1141,3,1,3,3,5,3,5,5,4,5,3,3,3,5,45,65
Insatisfeito,Mulher,Não fiel,59,A Negócios,Econômica,1798,3,1,3,3,1,3,1,1,1,4,3,3,2,1,59,52
Insatisfeito,Mulher,Não fiel,39,A Negócios,Econômica,1457,3,1,3,3,2,3,2,2,2,5,3,3,4,2,0,0
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1099,3,1,3,3,3,3,3,3,4,2,3,2,4,3,6,0
Insatisfeito,Homem,Não fiel,26,A Negócios,Econômica,1891,3,1,3,3,5,3,5,5,3,3,3,1,4,5,73,72
Insatisfeito,Mulher,Não fiel,39,A Negócios,Econômica,1010,3,1,3,3,2,3,2,2,1,3,3,4,3,2,108,97
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica Plus,1978,3,1,3,3,4,3,2,4,2,1,4,3,3,4,0,0
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,1317,3,1,3,3,1,3,1,1,4,4,4,3,3,1,29,24
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,1493,3,1,3,3,2,3,2,2,3,5,3,4,2,2,48,41
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1107,3,1,3,3,3,3,3,3,1,5,4,1,3,3,0,0
Insatisfeito,Mulher,Não fiel,16,A Negócios,Econômica,1464,3,1,3,3,2,3,2,2,2,5,4,3,4,2,0,0
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1396,3,1,3,3,1,3,1,1,3,1,4,2,4,1,30,37
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,1313,3,1,3,3,1,3,1,1,3,5,2,3,2,1,0,0
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1027,3,1,3,3,5,3,5,5,4,3,4,1,4,5,0,2
Insatisfeito,Homem,Não fiel,50,A Negócios,Econômica,1519,3,1,3,3,1,3,1,1,4,5,3,3,3,1,30,45
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1549,3,1,3,3,3,3,1,3,2,1,4,1,4,3,13,15
Insatisfeito,Mulher,Não fiel,35,A Negócios,Econômica,1054,3,1,3,3,3,3,3,3,4,2,3,2,3,3,0,0
Insatisfeito,Mulher,Não fiel,19,A Negócios,Econômica Plus,2358,3,1,3,3,3,3,3,3,3,4,4,4,3,3,45,32
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1845,3,1,3,3,2,3,2,2,4,5,3,2,4,2,0,0
Insatisfeito,Homem,Não fiel,15,A Negócios,Econômica,1802,3,1,3,3,2,3,2,2,1,4,4,4,4,2,124,95
Insatisfeito,Homem,Não fiel,33,A Negócios,Econômica,1467,3,1,3,3,5,3,5,5,2,5,4,3,4,5,0,0
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1549,3,1,3,3,2,3,2,2,4,3,4,4,4,2,0,0
Insatisfeito,Homem,Não fiel,27,A Negócios,Econômica,1434,3,1,3,3,4,3,5,4,3,3,2,3,2,4,47,44
Insatisfeito,Homem,Não fiel,17,A Negócios,Econômica,1172,3,1,3,3,5,3,5,5,2,2,3,4,4,5,0,0
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1460,3,1,3,3,1,3,1,1,4,1,3,1,3,1,19,15
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1334,3,1,3,3,5,3,1,5,3,1,4,4,4,5,0,0
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,1693,3,1,3,3,5,3,5,5,2,4,3,1,3,5,5,0
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,1065,3,1,3,3,1,3,3,1,1,5,4,2,3,1,0,0
Insatisfeito,Mulher,Não fiel,17,A Negócios,Econômica Plus,1543,3,1,3,3,1,3,1,1,1,2,4,2,4,1,17,24
Insatisfeito,Homem,Não fiel,80,A Negócios,Econômica,1687,3,1,3,3,4,3,4,4,2,1,3,1,3,4,2,3
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,1860,3,1,3,3,3,3,3,3,2,4,3,2,4,3,0,0
Insatisfeito,Homem,Não fiel,50,A Negócios,Econômica,2026,3,1,3,3,2,3,2,2,3,3,3,2,3,2,83,98
Insatisfeito,Homem,Não fiel,36,A Negócios,Econômica,1334,3,1,3,3,4,3,4,4,1,3,2,2,3,4,0,0
Insatisfeito,Mulher,Não fiel,33,A Negócios,Econômica,1421,3,1,3,3,1,3,1,1,3,2,3,1,4,1,44,54
Insatisfeito,Homem,Não fiel,15,A Negócios,Econômica,1732,3,1,3,3,5,3,4,5,3,1,3,1,4,5,0,0
Insatisfeito,Homem,Não fiel,29,A Negócios,Econômica,1163,3,1,3,3,2,3,2,2,3,1,4,2,4,2,17,20
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1194,3,1,3,3,4,3,4,4,1,3,3,1,4,4,4,0
Insatisfeito,Mulher,Não fiel,30,A Negócios,Econômica,1080,3,1,3,3,1,3,1,1,1,3,4,2,3,1,0,0
Insatisfeito,Mulher,Não fiel,17,A Negócios,Econômica,1479,3,1,3,3,5,3,5,5,3,2,3,1,4,5,65,80
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,1271,3,1,3,3,4,3,4,4,1,2,3,2,4,4,93,98
Insatisfeito,Mulher,Não fiel,33,A Negócios,Econômica,1262,3,1,3,3,1,3,1,1,2,5,3,2,4,1,0,0
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,1141,3,1,3,3,2,3,5,2,3,2,4,1,4,2,10,7
Insatisfeito,Homem,Não fiel,44,A Negócios,Econômica,1446,3,1,3,3,3,3,3,3,3,4,4,4,3,3,0,0
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1404,3,1,3,3,2,3,2,2,2,2,3,3,4,2,0,5
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,1779,3,1,3,3,4,3,4,4,3,3,2,3,2,4,50,52
Insatisfeito,Mulher,Não fiel,63,A Negócios,Econômica,1713,3,1,3,3,4,3,4,4,2,2,4,2,3,4,0,0
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1877,3,1,3,3,4,3,1,4,2,1,4,1,4,4,0,0
Insatisfeito,Mulher,Não fiel,30,A Negócios,Econômica,1257,3,1,3,3,4,3,4,4,1,3,4,2,4,4,0,2
Insatisfeito,Mulher,Não fiel,21,A Negócios,Econômica,1664,3,1,3,3,3,3,3,3,2,5,4,1,3,3,0,0
Insatisfeito,Mulher,Não fiel,59,A Negócios,Econômica,1301,3,1,3,3,4,3,4,4,2,4,4,1,4,4,0,8
Insatisfeito,Mulher,Não fiel,35,A Negócios,Econômica,1318,3,1,3,3,1,3,1,1,2,5,3,2,4,1,4,7
Insatisfeito,Homem,Não fiel,18,A Negócios,Econômica,1668,3,1,3,4,4,3,4,4,1,5,3,1,3,4,0,0
Insatisfeito,Homem,Não fiel,70,A Negócios,Econômica,2009,3,1,3,4,4,3,4,4,3,5,4,2,3,4,0,0
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,2318,3,1,3,4,3,3,3,3,4,5,3,4,3,3,85,77
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,2064,3,1,3,4,3,3,3,3,4,1,3,4,3,3,6,0
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1962,3,1,3,4,4,3,4,4,4,3,3,1,3,4,120,121
Insatisfeito,Mulher,Não fiel,36,A Negócios,Econômica,2291,3,1,3,4,4,3,3,4,1,1,4,4,4,4,0,0
Insatisfeito,Homem,Não fiel,23,A Negócios,Econômica,1330,3,1,3,4,2,3,1,2,3,1,4,3,3,2,0,19
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,2119,3,1,3,4,1,3,1,1,1,5,4,4,3,1,0,0
Insatisfeito,Mulher,Não fiel,30,A Negócios,Econômica,1835,3,1,3,4,3,3,3,3,3,4,4,1,3,3,0,0
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,1497,3,1,3,4,3,3,3,3,2,1,4,2,3,3,0,0
Insatisfeito,Mulher,Não fiel,19,A Negócios,Econômica,1640,3,1,3,4,1,3,1,1,3,3,3,2,4,1,0,0
Insatisfeito,Mulher,Não fiel,21,A Negócios,Econômica,1625,3,1,3,4,5,3,5,5,2,5,3,1,4,5,0,0
Insatisfeito,Mulher,Não fiel,54,A Negócios,Econômica,2021,3,1,3,4,5,3,5,5,2,3,3,1,4,5,1,16
Insatisfeito,Homem,Não fiel,26,A Negócios,Econômica,1639,3,1,3,4,3,3,3,3,3,3,3,3,3,3,0,0
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1711,3,1,3,4,1,3,1,1,4,1,4,4,4,1,0,0
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica Plus,1621,3,1,3,4,4,3,5,4,1,2,4,4,4,4,0,0
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1862,3,1,3,4,2,3,2,2,3,4,4,1,3,2,0,0
Insatisfeito,Homem,Não fiel,28,A Negócios,Econômica,2127,3,1,3,4,2,3,2,2,4,3,3,4,4,2,100,88
Insatisfeito,Mulher,Não fiel,14,A Negócios,Econômica,1940,3,1,3,4,5,3,5,5,4,4,4,2,4,5,23,16
Insatisfeito,Mulher,Não fiel,29,A Negócios,Econômica,2016,3,1,3,4,3,3,3,3,3,3,3,1,4,3,20,20
Insatisfeito,Mulher,Não fiel,8,A Negócios,Econômica,1973,3,1,3,4,1,3,1,1,1,5,4,3,4,1,0,0
Insatisfeito,Homem,Não fiel,27,A Negócios,Econômica,2222,3,1,3,4,3,3,3,3,2,4,3,4,4,3,0,0
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,2209,3,1,3,4,5,3,5,5,4,2,3,3,3,5,0,3
Insatisfeito,Mulher,Não fiel,24,A Negócios,Executiva,3135,3,1,3,4,1,3,1,1,3,3,3,1,4,1,12,0
Insatisfeito,Mulher,Não fiel,24,A Negócios,Executiva,1137,3,1,3,4,1,3,4,1,4,2,4,2,3,1,6,12
Insatisfeito,Mulher,Não fiel,24,A Negócios,Executiva,1361,3,1,3,4,3,3,3,3,2,4,4,3,4,3,28,30
Insatisfeito,Homem,Não fiel,29,A Negócios,Econômica,2012,3,1,3,4,1,3,1,1,1,5,3,3,4,1,0,0
Insatisfeito,Mulher,Não fiel,15,A Negócios,Econômica,1457,3,1,3,4,4,3,4,4,2,4,3,1,4,4,62,61
Insatisfeito,Mulher,Não fiel,59,A Negócios,Econômica,2187,3,1,3,4,3,3,3,3,4,1,3,1,3,3,4,0
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,2412,3,1,3,4,3,2,2,4,3,4,3,2,2,2,243,224
Insatisfeito,Homem,Não fiel,19,A Negócios,Econômica,1681,3,1,3,4,5,3,5,5,2,5,4,3,3,5,0,4
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1758,3,1,3,4,4,3,5,4,2,2,3,1,4,4,0,0
Insatisfeito,Mulher,Não fiel,23,A Negócios,Executiva,1491,3,1,3,4,1,3,1,1,4,1,3,2,4,1,65,63
Insatisfeito,Mulher,Não fiel,50,A Negócios,Econômica,1458,3,1,3,4,3,3,3,3,2,2,4,3,4,3,3,5
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1498,3,1,3,4,3,3,3,3,3,1,4,3,3,3,11,14
Insatisfeito,Homem,Não fiel,38,A Negócios,Econômica,1952,3,1,3,4,4,3,2,4,1,2,3,4,4,4,0,0
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1582,3,1,3,4,4,3,3,4,2,5,4,4,3,4,0,0
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1860,3,1,3,4,2,3,2,2,1,2,3,1,3,2,12,7
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,2258,3,1,3,4,5,3,5,5,3,3,4,1,4,5,0,0
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,2231,3,1,3,4,1,3,1,1,4,5,4,4,4,1,9,2
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1287,3,1,3,4,1,3,1,1,3,4,3,3,4,1,7,0
Insatisfeito,Mulher,Não fiel,29,A Negócios,Econômica,1835,3,1,3,4,1,3,1,1,3,2,4,2,4,1,0,0
Insatisfeito,Mulher,Não fiel,34,A Negócios,Econômica,2276,3,1,3,4,5,3,5,5,2,2,4,2,4,5,6,0
Insatisfeito,Mulher,Não fiel,75,A Negócios,Econômica,1756,3,1,3,4,3,3,3,3,4,1,3,4,4,3,26,23
Insatisfeito,Mulher,Não fiel,44,A Negócios,Econômica,1711,3,1,3,4,3,3,2,3,4,3,4,1,3,3,84,77
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1482,3,1,3,4,5,3,5,5,3,3,4,2,3,5,0,0
Insatisfeito,Homem,Não fiel,33,A Negócios,Econômica,1486,3,1,3,4,1,3,3,1,1,1,3,3,4,1,0,0
Insatisfeito,Mulher,Não fiel,36,A Negócios,Econômica,2184,3,1,3,4,3,3,3,3,3,1,4,3,4,3,42,35
Insatisfeito,Mulher,Não fiel,39,A Negócios,Econômica,1837,3,1,3,4,2,3,2,2,2,2,3,4,4,2,0,0
Insatisfeito,Mulher,Não fiel,25,A Negócios,Econômica,1820,3,1,3,4,2,3,2,2,2,5,3,2,3,2,0,0
Insatisfeito,Homem,Não fiel,15,A Negócios,Econômica,1295,3,1,3,4,2,3,2,2,4,1,3,1,4,2,0,0
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1871,3,1,3,4,3,3,3,3,4,4,3,4,3,3,0,4
Insatisfeito,Mulher,Não fiel,30,A Negócios,Econômica,1402,3,1,3,4,4,3,3,4,1,5,3,4,4,4,0,0
Insatisfeito,Homem,Não fiel,27,A Negócios,Econômica,1702,3,1,3,4,3,3,2,3,2,2,4,4,3,3,0,0
Insatisfeito,Homem,Não fiel,33,A Negócios,Econômica,1274,3,1,3,4,2,3,2,2,1,4,3,2,4,2,60,62
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1328,3,1,3,4,1,3,1,1,2,5,3,4,4,1,0,10
Insatisfeito,Mulher,Não fiel,43,A Negócios,Econômica,1938,3,1,3,4,2,3,2,2,4,1,4,3,3,2,29,35
Insatisfeito,Homem,Não fiel,38,A Negócios,Econômica,1659,3,1,3,4,1,3,3,1,2,2,4,4,3,1,21,20
Insatisfeito,Mulher,Não fiel,18,A Negócios,Econômica,1847,3,1,3,4,5,3,5,5,3,5,4,4,4,5,0,0
Insatisfeito,Mulher,Não fiel,36,A Negócios,Econômica,1649,3,1,3,4,3,3,4,3,4,4,3,4,3,3,13,49
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1715,3,1,3,4,3,3,3,3,3,2,3,2,4,3,0,0
Insatisfeito,Homem,Não fiel,21,A Negócios,Econômica,2066,3,1,3,4,3,3,3,3,1,2,4,3,4,3,0,0
Insatisfeito,Mulher,Não fiel,21,A Negócios,Econômica Plus,2163,3,1,3,4,5,3,5,5,2,2,3,2,3,5,10,2
Insatisfeito,Mulher,Não fiel,58,A Negócios,Econômica,1355,3,1,3,4,2,3,2,2,4,3,3,2,3,2,124,114
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1652,3,1,3,4,3,3,3,3,4,4,3,3,4,3,0,13
Insatisfeito,Mulher,Não fiel,27,A Negócios,Econômica,1680,3,1,3,4,1,3,1,1,3,3,4,3,3,1,11,4
Insatisfeito,Homem,Não fiel,20,A Negócios,Econômica,2173,3,1,3,4,5,3,5,5,4,1,3,3,3,5,0,0
Insatisfeito,Mulher,Não fiel,21,A Negócios,Executiva,1598,3,1,3,4,1,3,1,1,1,3,3,4,3,1,0,4
Insatisfeito,Homem,Não fiel,48,A Negócios,Econômica,1727,3,1,3,4,1,3,1,1,2,4,3,4,4,1,5,19
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1536,3,1,3,4,5,3,5,5,4,1,3,1,3,5,0,0
Insatisfeito,Mulher,Não fiel,49,A Negócios,Econômica,1064,3,1,3,4,1,3,3,1,3,3,4,2,3,1,78,63
Insatisfeito,Mulher,Não fiel,16,A Negócios,Econômica,1668,3,1,3,4,4,3,4,4,1,3,4,3,3,4,0,0
Insatisfeito,Homem,Não fiel,20,A Negócios,Econômica,1502,3,1,3,4,5,3,5,5,3,3,4,4,3,5,0,0
Insatisfeito,Homem,Não fiel,24,A Negócios,Econômica,1729,3,1,3,4,2,3,5,2,2,2,4,3,4,2,1,7
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1766,3,1,3,4,1,3,1,1,3,2,3,2,3,1,28,33
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1361,3,1,3,4,2,3,2,2,1,2,3,3,4,2,0,0
Insatisfeito,Mulher,Não fiel,44,A Negócios,Econômica,1286,3,1,3,4,4,3,4,4,2,2,3,1,4,4,5,11
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,1597,3,1,3,4,1,3,1,1,1,4,4,1,4,1,65,68
Insatisfeito,Mulher,Não fiel,54,A Negócios,Econômica,1047,3,1,3,4,2,3,2,2,3,1,4,1,4,2,8,9
Insatisfeito,Homem,Não fiel,36,A Negócios,Econômica,1955,3,1,3,4,3,3,3,3,3,1,3,2,3,3,22,19
Insatisfeito,Homem,Não fiel,68,A Negócios,Econômica,1678,3,1,3,4,4,3,4,4,2,5,4,2,4,4,0,0
Insatisfeito,Homem,Não fiel,19,A Negócios,Econômica,1594,3,1,3,4,2,3,5,2,4,1,3,1,3,2,70,66
Insatisfeito,Mulher,Não fiel,32,A Negócios,Econômica,1661,3,1,3,4,2,3,2,2,3,4,3,4,4,2,10,12
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,1752,3,1,3,4,5,3,5,5,3,4,4,3,4,5,1,7
Insatisfeito,Mulher,Não fiel,38,A Negócios,Econômica,1152,3,1,3,4,4,3,4,4,1,5,3,3,3,4,15,7
Insatisfeito,Homem,Não fiel,24,A Negócios,Econômica,2015,3,1,3,4,2,3,2,2,4,2,4,3,4,2,0,8
Insatisfeito,Mulher,Não fiel,22,A Negócios,Econômica,1766,3,1,3,4,1,3,1,1,2,1,4,1,3,1,59,52
Insatisfeito,Homem,Não fiel,39,A Negócios,Econômica,1428,3,1,3,4,5,3,5,5,1,1,4,3,3,5,0,0
Insatisfeito,Homem,Não fiel,27,A Negócios,Econômica,1537,3,1,3,4,2,3,2,2,1,3,4,4,3,2,0,0
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1186,3,1,3,4,5,3,5,5,3,3,4,2,3,5,0,0
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1257,3,1,3,4,5,3,5,5,1,5,4,4,4,5,64,51
Insatisfeito,Mulher,Não fiel,33,A Negócios,Econômica,1843,3,1,3,4,3,4,4,1,2,4,4,4,1,4,120,137
Insatisfeito,Mulher,Não fiel,24,A Negócios,Econômica,894,3,1,3,4,1,3,1,1,2,4,3,2,4,1,8,3
Insatisfeito,Mulher,Não fiel,18,A Negócios,Econômica,1681,3,1,3,4,4,3,3,4,4,2,3,4,4,4,0,0
Insatisfeito,Homem,Não fiel,30,A Negócios,Econômica,1514,3,1,3,4,1,3,1,1,3,2,4,1,4,1,0,9
Insatisfeito,Mulher,Não fiel,37,A Negócios,Econômica,1650,3,1,3,4,4,3,4,4,1,4,3,4,4,4,0,0
Insatisfeito,Mulher,Não fiel,16,A Negócios,Econômica Plus,1864,3,1,3,4,2,3,2,2,2,5,3,2,3,2,1,0
Insatisfeito,Homem,Não fiel,24,A Negócios,Econômica,1246,3,1,3,4,3,3,3,3,2,2,4,3,3,3,48,32
Insatisfeito,Homem,Não fiel,22,A Negócios,Econômica,1662,3,1,3,4,3,3,3,3,5,4,4,3,1,3,114,136
Insatisfeito,Mulher,Não fiel,20,A Negócios,Econômica,1821,3,1,3,4,5,3,5,5,3,1,4,1,3,5,25,17
Insatisfeito,Mulher,Não fiel,23,A Negócios,Econômica,1337,3,1,3,4,5,3,5,5,3,4,4,2,4,5,0,0
Insatisfeito,Mulher,Não fiel,43,A Negócios,Econômica,1560,3,1,3,4,1,3,1,1,4,4,3,4,4,1,7,18
Insatisfeito,Mulher,Não fiel,14,A Negócios,Econômica Plus,2479,3,1,3,4,2,3,2,2,4,2,3,2,4,2,0,0
Insatisfeito,Homem,Não fiel,37,A Negócios,Econômica,1202,3,1,3,4,5,3,5,5,4,2,3,2,3,5,0,0
Insatisfeito,Mulher,Não fiel,12,A Negócios,Executiva,1856,3,1,3,4,2,3,2,2,3,1,3,1,4,2,0,12
Insatisfeito,Mulher,Não fiel,26,A Negócios,Econômica,1342,3,1,3,4,5,3,5,5,1,3,3,1,3,5,0,6
Insatisfeito,Homem,Não fiel,26,A Negócios,Econômica,834,3,1,3,4,3,3,3,3,3,3,4,3,4,3,0,0
